id,name,address,latitude,longitude,region,type_id,type_name,notes,product,product,product,service,service,service,service,service,region,region
1036,Mantra Broadbeach on the Park,"2685 Gold Coast Highway, Broadbeach, Queensland, Australia",-28.030702,153.430424,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
1041,Mantra Sun City,"Ocean Avenue, Surfers Paradise, Queensland, Australia",-27.993107,153.428985,,1,Standard retailer,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
1466,Margate News and Casket,"270 Oxley Avenue, Margate, Queensland, Australia",-27.244551,153.107871,,2,Preloaded reseller,,,,,,,,,,Brisbane,
1046,Mari Court Resort,"23 Wharf Road, Surfers Paradise, Queensland, Australia",-28.015495,153.430599,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
1131,Markham Court,"36 Australia Avenue, Broadbeach, Queensland, Australia",-28.024987,153.43078,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
821,Maroochydore Bus Station,"Horton Parade, Maroochydore, Queensland, Australia",-26.654875,153.091151,,4,Bus fare machine,,go card,,,Buy,,,,,Sunshine Coast,
562,Mary Ryans Bookstore,"40 Park Road, Milton, Brisbane West",-27.4713,153.005,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
39,Mary Street News,"Shop 4, 100 Edward Street , Brisbane , Brisbane Central",-27.4704,153.029,Brisbane,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
473,Mater Hill busway station,"Stanley Street, opposite Mater Public Hospital, South Brisbane, Brisbane Central",-27.4842,153.028,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,,,,,
178,Mater News Central,"550 Stanley Street, Woolloongabba, Brisbane South",-27.4848,153.028,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
672,Matilda Broadbeach,"75 T.E. Peters Drive , Broadbeach, Gold Coast",-28.026559,153.420625,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
98,Metro News Indooroopilly,"Level 3, Indooroopilly Shoppingtown, Indooroopilly, Brisbane West",-27.4976,152.974,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1481,Metro News On 1st (Level 1),"Indooroopilly Shopping Centre, Moggill Road, Indooroopilly, Queensland, Australia",-27.499652,152.972679,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
561,Middle Park News and Gifts,"Park Village Shopping Centre, 92 Horizon Drive, Middle Park, Brisbane West",-27.555213,152.923094,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
398,Midway News and Casket,"Shop 2, 544 Oxley Avenue, Redcliffe, Northern",-27.2173,153.112,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
119,Milton News Centre,"Shop 3, Milton Shopping Centre, Baroona Road, Milton, Brisbane West",-27.4685,153.003,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
365,Milton station ,"Milton Road, Milton, Brisbane West",-27.4686,153.006,Brisbane,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
272,Milton station,"Milton Road, Milton, Brisbane West",-27.4686,153.006,Brisbane West,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
41,Mineral House News,"41 George Street, Brisbane , Brisbane Central",-27.473771,153.026526,Brisbane,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
120,Mitchelton station,"McConaghy Street, Mitchelton, Brisbane North",-27.4115,152.976,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
273,Mitchelton station,"McConaghy Street, Mitchelton, Brisbane North",-27.4115,152.976,Brisbane North,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
274,Mooloolah station," Mooloolah Connection Road, Mooloolah Valley, Sunshine Coast",-26.7653,152.963,Sunshine Coast,5,Rail fare machine,,,,,Top up,,,,,Sunshine Coast,
664,Moorooka Foodstore and News,"419 Beaudesert Road, Moorooka, Brisbane South",-27.543033,153.020663,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
275,Moorooka station,"1151 Ipswich Road, Moorooka, Brisbane South",-27.5355,153.014,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
434,Moorooka station,"1151 Ipswich Road, Moorooka, Brisbane South",-27.5355,153.014,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
187,Moorvale News,"186 Beaudesert Road, Moorooka, Brisbane South",-27.5326,153.025,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
276,Morayfield station,"Visentin Road, Morayfield, Northern",-27.1098,152.952,Moreton Bay,5,Rail fare machine,,,,,Top up,,,,,Moreton Bay,
123,Morayfield station,"Visentin Road, Morayfield, Northern",-27.1098,152.952,Moreton Bay,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Moreton Bay,
1681,Morningside Central News,"Shop 11, 25 Junction Road, Morningside, Queensland, Australia",-27.466104,153.080204,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
689,Morningside News and Casket,"595 Wynnum Road, Morningside, Brisbane East",-27.468872,153.071304,Brisbane,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
277,Morningside station,"Waminda Street, Morningside, Brisbane East",-27.4705,153.07,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
376,Morningside station,"Waminda Street, Morningside, Brisbane East",-27.4705,153.07,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1666,Mountain View News,"967 Logan Road, Holland Park West, Queensland, Australia",-27.519645,153.061564,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
1831,Mt Gravatt News ,"1488 Logan Road, Mount Gravatt, Queensland, Australia",-27.538522,153.079598,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
278,Murarrie station,"Murrarie Road, Murarrie, Brisbane East",-27.4648,153.105,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
435,Murarrie station,"Murarrie Road, Murarrie, Brisbane East",-27.4648,153.105,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
502,Nambour News and Casket,"Centenary Square, Currie St, Nambour, Sunshine Coast",-26.6278,152.959,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
279,Nambour station,"Civic Way, Nambour, Sunshine Coast",-26.6258,152.958,Sunshine Coast,5,Rail fare machine,,,,,Top up,,,,,Sunshine Coast,
125,Nambour station,"Civic Way, Nambour, Sunshine Coast",-26.6258,152.958,Sunshine Coast,6,Rail ticket office,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Sunshine Coast,
1661,Narangba Licensed Post Office,"36 Main Street, Narangba, Queensland, Australia",-27.202777,152.959402,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
280,Narangba station,"448 Burpengary Road, Narangba, Northern",-27.2029,152.961,Moreton Bay,5,Rail fare machine,,,,,Top up,,,,,Moreton Bay,
436,Narangba station,"448 Burpengary Road, Narangba, Northern",-27.2029,152.961,Moreton Bay,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Moreton Bay,
580,Narangba Valley News,"Shop 6, 212 Young Road, Narangba, Northern",-27.173203,152.936888,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
126,Nathan Post Office,"Kessels Road, Community Centre, Griffith University, Nathan, Brisbane South",-27.5529,153.054,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1051,Neptune Resort,"32 Surf Parade, Broadbeach, Queensland, Australia",-28.033787,153.431294,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
281,Nerang station,"Warrener Street, Nerang, Gold Coast",-27.9943,153.35,Gold Coast,2,Preloaded reseller,,,,,Top up,,,,,,
127,Nerang station,"Warrener Street, Nerang, Gold Coast",-27.9943,153.35,Gold Coast,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
836,Nerang Street tram station,"Corner Nerang Street and Cougal Street, Southport, Queensland, Australia",-27.971077,153.407677,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
569,Newmarket Post Office,"Shop 123, 400 Newmarket Road, Newmarket, Brisbane North",-27.4371,153.007,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
282,Newmarket station,"Abuklea Street, Newmarket, Brisbane North",-27.4328,153.011,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
437,Newmarket station,"Abuklea Street, Newmarket, Brisbane North",-27.4328,153.011,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1451,News Bulletin,"6/75 Braun Street, Deagon, Queensland, Australia",-27.330283,153.057646,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
499,News Extra Gumdale,"Shop 4, 696 New Cleveland Road, Gumdale, Eastern",-27.4905,153.153,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
63,NewsExtra Capalaba,"Shop 77, Capalaba Central Shopping Centre, Moreton Bay Road, Capalaba, Eastern",-27.5231,153.194,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
682,NewsExtra Everton Park,"Shop 2/801 Stafford Road , Everton Park, Brisbane North",-27.406636,152.992052,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
356,NewsXpress Alexandra Hills,"Shop 9, Alexandra Hills Shopping Centre, Cnr Finucane Road and Cambridge Drive, Alexandra Hills, Eastern",-27.5246,153.221,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
531,NewsXpress Arana Hills,"Shop 13B, Kmart Plaza, corner Patricks Road and Dawsons Parade, Arana Hills, Brisbane North",-27.3973,152.961,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
61,NewsXpress Caboolture,"Matthew Terrace, corner James Street, Caboolture, Northern",-27.0833,152.953,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
147,NewsXpress Chancellor Park ,"Shop 7, Chancellor Park, Marketplace University Way, Sippy Downs, Sunshine Coast",-26.7152,153.055,Sunshine Coast,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Sunshine Coast,
1176,Newsxpress Coomera,"133 Finnegan Way, Coomera, Queensland, Australia",-27.84369,153.32816,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
585,NewsXpress Deception Bay,"Shop 16 Deception Bay SC, Bay Avenue, Deception Bay, Northern",-27.19383,153.029327,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
607,NewsXpress Gatton,"6/6 Railway Street, Gatton, Western",-27.555952,152.277841,Western,1,Standard retailer,,go card,,,Buy,,,,,,
357,NewsXpress Harbour Town,"Shop M2 Harbour Town Shopping Centre, Cnr Brisbane Road &amp; Oxley Drive, Biggera Waters, Gold Coast",-27.931705,153.387871,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
572,NewsXpress Jimboomba,"Shop 10, Junction Shopping Centre, Cusack Lane, Jimboomba, Southern",-27.830644,153.026739,Southern,1,Standard retailer,,go card,,,Buy,,,,,,
670,NewsXpress Kawana,"Shop 353 Kawana Shopping World, Point Cartwright Drive, Kawana, Sunshine Coast",-26.70291,153.128403,Sunshine Coast,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Sunshine Coast,
608,NewsXpress Manly,"Shop 9 Mayfair on Manly SC, Cnr Manly and Hargreaves Rd, Manly West, Eastern",-27.475372,153.154778,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
50,NewsXpress Myer Centre Level E,"Queen Street Mall, Myer Centre (level E), Brisbane , Brisbane Central",-27.4709,153.024,Brisbane,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
731,NewsXpress Noosa Heads,"Shop 18, 20 Hastings Street, Noosa Heads, Queensland, Australia",-26.386933,153.089098,Sunshine Coast,2,Preloaded reseller,,go card,,,Buy,,,,,,
503,Newsxpress Noosaville,"Shop 2, 199 Gympie Terrace , Noosaville, Sunshine Coast",-26.3986,153.062,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
776,NewsXpress North Lakes,"Lakefield Drive, North Lakes, Queensland, Australia",-27.238184,153.015968,Northern,2,Preloaded reseller,,go card,,,Buy,,,,,,
685,NewsXpress Redcliffe,"20 Anzac Avenue, Redcliffe, Northern",-27.230745,153.115212,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
652,NewsXpress Robina Town Centre,"Market Hall Robina Town Centre, Robina Town Centre Drive, Robina, Queensland, Australia",-28.077591,153.385406,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
761,NewsXpress Southport Park,"Shop 20, Southport Park Shopping Centre, Ferry Road, Southport, Queensland, Australia",-27.985951,153.410518,Gold Coast,2,Preloaded reseller,,go card,,,Buy,,,,,,
166,NewsXpress The Gap,"The Gap Village, 1000 Waterworks Road, The Gap, Brisbane North",-27.445,152.952,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
619,NewsXpress The Pines,"Shop 29 The Pines Shopping Centre, Guineas Creek Road, Elanora, Gold Coast",-28.135343,153.469333,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
610,Newsxpress Toowong Village,"9 Sherwood Road, Toowong, Brisbane West",-27.48533,152.99154,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
669,newsXpress Town Centre News,"Shop 56, Inala Plaza, 156 Inala Avenue, Inala, Brisbane West",-27.59889,152.97408,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
648,NewsXpress Westpoint,"Westpoint Plaza, Browns Plains Road, Browns Plains, Brisbane South",-27.660573,153.040452,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1211,Newtons Newsagency,"49 Wharf Street, Tweed Heads, New South Wales, Australia",-28.171647,153.542848,,2,Preloaded reseller,,go card,,,Buy,,,,,Gold Coast,
1501,Nextra Booval,"Booval Fair, Brisbane Road, Booval, Queensland, Australia",-27.61511,152.789748,,1,Standard retailer,,,,,,,,,,Ipswich,
469,Nextra Bribie Island News,"Bribie Island Shopping Centre, Bongaree, Queensland, Australia",-27.064302,153.157087,Moreton Bay,1,Standard retailer,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Moreton Bay,
1461,Nextra Browns Plains,"Grand Plaza Shopping Centre, Browns Plains Road, Browns Plains, Queensland, Australia",-27.662644,153.040967,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
524,Nextra Burleigh Heads,"Stockland Burleigh Shopping Centre, West Burleigh Road, Burleigh Heads, Gold Coast",-28.096893,153.442285,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
62,Nextra Cannon Hill,"K-Mart Plaza, Creek Road, Cannon Hill, Brisbane East",-27.4711,153.098,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
641,Nextra Capalaba Park News,"Capalaba Park Shopping Centre, Redland Bay Rd, Capalaba, Eastern",-27.524102,153.191099,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
1441,Nextra Carindale City News,"Lower Level, Westfield Carindale, Creek Road, Carindale, Queensland, Australia",-27.502998,153.101627,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
65,Nextra Carindale News,"Upper Level Westfield Carindale, Creek Road, Carindale, Brisbane East",-27.504137,153.10215,Brisbane East,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
66,Nextra Chermside,"Westfield Shopping Centre, Gympie Road, Chermside, Brisbane North",-27.3854,153.033,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
7,Nextra Day and Night News,"1374 Gympie Road, Aspley, Brisbane North",-27.3626,153.017,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
1476,Nextra Express Chermside,"Westfield Chermside, Hamilton Road, Chermside, Queensland, Australia",-27.384486,153.032094,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
551,Nextra Garden City Lower Level,"Westfield Garden City (lower level, opposite Coles), Logan Road, Mount Gravatt, Brisbane South",-27.5634,153.082,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
695,Nextra Garden City Upper Level,"Westfield Garden City (Upper level, near food court), Logan Road, Mount Gravatt, Brisbane South",-27.5641,153.082,Brisbane,1,Standard retailer,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
94,Nextra General Hospital News,"Ned Hanlon Building, Royal Brisbane Hospital, Herston, Brisbane North",-27.4475,153.029,Brisbane,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
700,Nextra Hyperdome,"Shop 128 Logan Hyperdome, Cnr Pacific Highway and Bryants Road, Loganholme, Southern",-27.6603,153.174,Logan,1,Standard retailer,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Logan,
527,Nextra Kenmore Village News,"Shop 50, Kenmore Village, Brookfield Road, Kenmore, Brisbane West",-27.5072,152.94,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
337,Nextra Lutwyche,"Shop 24, 543 Lutwyche Rd, Lutwyche, Brisbane North",-27.422,153.034,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
46,Nextra Macarthur News,"259 Queen Street, Macarthur Central Building, Brisbane , Brisbane Central",-27.4683,153.027,Brisbane,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
654,Nextra Mt Ommaney,"Mt Ommaney Shopping Centre, 171 Dandenong Road, Mount Ommaney, Brisbane West",-27.54897,152.938354,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
520,Nextra Orion Newsagency,"Shop 29, 1 Main Street Orion Springfield, Springfield, Brisbane West",-27.6776,152.902,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
511,Nextra Peninsula Fair News,"Peninsula Fair Shopping Centre, Anzac Ave, Kippa-Ring, Northern",-27.2256,153.088,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
1201,Nextra Riverlink News,"Riverlink Shopping Centre, North Ipswich, Queensland, Australia",-27.608385,152.759836,,2,Preloaded reseller,,go card,,,Buy,,,,,Ipswich,
192,Nextra Toombul,"Sandgate Road, Toombul, Brisbane North",-27.4086,153.061,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
407,Nextra Wynnum Plaza,"Shop 20, Wynnum Plaza Shopping Centre, 2021 Wynnum Road, Wynnum West, Eastern",-27.4568,153.156,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
512,Night Owl ,"660 Brunswick Street, New Farm, Brisbane Central",-27.4632,153.042,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
1196,Night Owl Boondall,"1968 Sandgate Road, Boondall, Queensland, Australia",-27.363933,153.061561,,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
579,Night Owl Highgate Hill,"Shop 2, 34 B Gladstone Road, Highgate Hill, Brisbane South",-27.4845,153.02,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
1216,Night Owl Mermaid Beach,"2375 Gold Coast Highway, Mermaid Beach, Queensland, Australia",-28.049584,153.436301,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
1186,Night Owl North Lakes,"Shop 1, 3 College Street, North Lakes, Queensland, Australia",-27.232057,153.022332,,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
1221,Night Owl Robina,"Easy T Shopping Centre, Scottsdale Drive & Christine Avenue, Robina, Queensland, Australia",-28.084951,153.391622,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
1191,Night Owl Stones Corner,"476 Logan Road, Greenslopes, Queensland, Australia",-27.503265,153.04764,,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
1231,Night Owl Surfers South,"3031 Gold Coast Highway, Surfers Paradise, Queensland, Australia",-28.005486,153.429112,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
578,Night Owl West End,"Shop 1, 158 Boundary St, West End (Brisbane City), Brisbane South",-27.4814,153.012,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
545,Nobby Beach Newsagency,"Shop 1, 2239 Gold Coast Highway, Mermaid Beach, Gold Coast",-28.0587,153.438,Gold Coast,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
649,Noosa Junction Bus Interchange,"Sunshine Beach Rd and Lanyana Way, Noosa Heads, Sunshine Coast",-26.399192,153.093399,Sunshine Coast,4,Bus fare machine,,go card,,,Buy,Top up,,,,,
397,Noosa Village News,"Shop 12, Noosa Village Shopping Centre, Gibson Road, Noosaville, Sunshine Coast",-26.4014,153.065,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
550,Norfolk News,"Norfolk Village Shopping Centre, 174-178 Pascoe Road, Ormeau, Southern",-27.7639,153.245,Southern,1,Standard retailer,,go card,,,Buy,,,,,,
1446,Norman Park Central News,"1/183 Bennetts Road, Morningside, Queensland, Australia",-27.483568,153.064402,,1,Standard retailer,,,,,,,,,,Brisbane,
283,Norman Park station,"Waite Street, Norman Park, Brisbane East",-27.4818,153.062,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
438,Norman Park station,"Waite Street, Norman Park, Brisbane East",-27.4818,153.062,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
597,Normanby Busway,"Normanby Busway Station, Red Hill (Brisbane City), Brisbane North",-27.458927,153.01509,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
284,North Boondall station,"Aberdeen Street North, Boondall, Brisbane North",-27.339,153.061,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
439,North Boondall station,"Aberdeen Street North, Boondall, Brisbane North",-27.339,153.061,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
721,North Lakes Bus Interchange,"Endeavour Boulevard and The Corso, North Lakes, Queensland, Australia",-27.238653,153.017466,Northern,4,Bus fare machine,,go card,,,Buy,Top up,,,,,
472,North Wavell News,"151 Hamilton Road, Wavell Heights, Brisbane North",-27.3893,153.05,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
926,Northcliffe tram station,"Corner Surfers Paradise Boulevard and Vista Street, Surfers Paradise, Queensland, Australia",-28.009639,153.42946,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
405,Northgate News,"111 Ridge Street, Northgate, Brisbane North",-27.3903,153.066,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
285,Northgate station,"Cnr Ryan &amp; Holland Street, Northgate, Brisbane North",-27.3936,153.069,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
130,Northgate station,"Ryan Street, corner Holland Street, Northgate, Brisbane North",-27.3936,153.069,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1676,Nottingham Road News,"Shop 8, 2605 Beaudesert Road, Calamvale, Queensland, Australia",-27.630829,153.045734,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
286,Nudgee station,"Railway Street, Nudgee, Brisbane North",-27.3656,153.084,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
440,Nudgee station,"Railway Street, Nudgee, Brisbane North",-27.3656,153.084,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
287,Nundah station,"Station Street, Nundah, Brisbane North",-27.4009,153.062,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
369,Nundah station,"Station Street, Nundah, Brisbane North",-27.401376,153.061946,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
288,Ormeau station,"200 Mirambeena Drive, Pimpama, Southern",-27.7991,153.282,Gold Coast,5,Rail fare machine,,,,,Top up,,,,,Gold Coast,
441,Ormeau station,"200 Mirambeena Drive, Pimpama, Southern",-27.7991,153.282,Gold Coast,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
289,Ormiston station,"Wellington Street, Ormiston, Eastern",-27.5146,153.256,Redlands,5,Rail fare machine,,,,,Top up,,,,,Redlands,
442,Ormiston station,"Wellington Street, Ormiston, Eastern",-27.5146,153.256,Redlands,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Redlands,
1056,Outrigger Twin Towns Resort,"Griffith Street, Coolangatta, Queensland, Australia",-28.169044,153.542908,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
290,Oxford Park station,"Scanlan Road, Mitchelton, Brisbane North",-27.4042,152.968,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
443,Oxford Park station,"Scanlan Road, Mitchelton, Brisbane North",-27.4042,152.968,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
691,Oxford Street News,"134 Oxford Street, Bulimba, Brisbane South",-27.451,153.058,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
133,Oxley Rail Station Fare Machine,"Ardoyne Road, Oxley, Brisbane South",-27.5525,152.974,Brisbane,5,Rail fare machine,,go card,,,Top up,,,,,Brisbane,
291,Oxley Rail Station Ticket Office,"140 Ardoyne Road, Oxley, Brisbane South",-27.5525,152.974,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
592,PA Hospital Busway,"PA Hospital, Ipswich Road, Woolloongabba, Brisbane South",-27.496863,153.033977,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,,,,,
658,Pacific News and Casket,"4 Bulcock Street, Caloundra, Sunshine Coast",-26.804983,153.135425,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
1136,Pacific Views Resort,"Main Beach Parade, Main Beach, Queensland, Australia",-27.982328,153.429105,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
134,Paddington News ,"Shop 5, 95 Latrobe Terrace, Paddington, Brisbane North",-27.459,152.998,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
547,Palm Beach Newsagency,"Shop 5A, 10 Fifth Avenue, Palm Beach, Gold Coast",-28.1223,153.472,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
