status,id,name,address,latitude,longitude,region1,type_id,type_name,notes,product1,product2,product3,service1,service2,service3,service4,service5,region2,region3
Archived,665,Lucky 7 Southport,"40 Nerang Street, Southport, Gold Coast",-27.967624,153.414542,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,Gold Coast,
Published,1611,Lucky 7 ƒ?? View Convenience,Shop G38 - Corner of View Avenue and Surfers Paradise Boulevard,-27.997786,153.42889,Gold Coast,2,Preloaded reseller,Shop G38 - Corner of View Avenue and Surfers Paradise Boulevard,,,,,,,,,Gold Coast,
Published,571,Lucky Charm Noosa,"Shop 1069A, Noosa Civic, 28 eenie Creek Road, Noosaville, Sunshine Coast",-26.4158,153.049,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,751,Lucky Dragon Newsagency,"Australia Fair, 42 Marine Parade, Southport, Queensland, Australia",-27.969082,153.415665,Gold Coast,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,806,Lucky Mermaid News & Gifts,"3/2453 Gold Coast Highway, Mermaid Beach, Queensland, Australia",-28.045714,153.435431,,2,Preloaded reseller,,go card,,,Buy,,,,,Gold Coast,
Published,681,Lytton Road News,"83 Lytton Road, East Brisbane, Brisbane East",-27.479865,153.046272,Brisbane East,1,Standard retailer,,go card,,,Buy,,,,,,
Published,46,Macarthur News,"259 Queen Street, Macarthur Central Building, Brisbane , Brisbane Central",-27.4683,153.027,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Published,1636,Macgregor News,"342 McCullough Street, Macgregor, Queensland, Australia",-27.571407,153.065128,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
Published,694,Macleay Island Post Office,"Shop 2, 36 Southsea Terrace, Macleay Island, Eastern",-27.629638,153.364813,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,1496,Main Beach News and Supermarket,"19 Tedder Avenue, Main Beach, Queensland, Australia",-27.979344,153.424967,Gold Coast,1,Standard retailer,,,,,,,,,,Gold Coast,
Published,891,Main Beach tram station,"Corner Gold Coast Highway and Tedder Avenue, Main Beach, Queensland, Australia",-27.9821,153.423886,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
Published,736,Manly Harbour Newsagency,"Shop 12, 222 Stratton Terrace, Manly, Queensland, Australia",-27.454744,153.185659,Eastern,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,271,Manly station,"Ernest Street, Manly, Brisbane East",-27.457,153.18,Brisbane East,2,Preloaded reseller,,,,,Top up,,,,,,
Published,112,Manly station,"Ernest Street, Manly, Brisbane East",-27.457,153.18,Brisbane East,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1036,Mantra Broadbeach on the Park,"2685 Gold Coast Highway, Broadbeach, Queensland, Australia",-28.030702,153.430424,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,1041,Mantra Sun City,"Ocean Avenue, Surfers Paradise, Queensland, Australia",-27.993107,153.428985,,1,Standard retailer,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,1466,Margate News and Casket,"270 Oxley Avenue, Margate, Queensland, Australia",-27.244551,153.107871,,2,Preloaded reseller,,,,,,,,,,Brisbane,
Published,1046,Mari Court Resort,"23 Wharf Road, Surfers Paradise, Queensland, Australia",-28.015495,153.430599,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,1131,Markham Court,"36 Australia Avenue, Broadbeach, Queensland, Australia",-28.024987,153.43078,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,821,Maroochydore Bus Station,"Horton Parade, Maroochydore, Queensland, Australia",-26.654875,153.091151,,4,Bus fare machine,,go card,,,Buy,,,,,Sunshine Coast,
Published,562,Mary Ryans Bookstore,"40 Park Road, Milton, Brisbane West",-27.4713,153.005,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,39,Mary Street News,"Shop 4, 100 Edward Street , Brisbane , Brisbane Central",-27.4704,153.029,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Published,473,Mater Hill busway station,"Stanley Street, opposite Mater Public Hospital, South Brisbane, Brisbane Central",-27.4842,153.028,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,178,Mater News Central,"550 Stanley Street, Woolloongabba, Brisbane South",-27.4848,153.028,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,672,Matilda Broadbeach,"75 T.E. Peters Drive , Broadbeach, Gold Coast",-28.026559,153.420625,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,98,Metro News Indooroopilly,"Level 3, Indooroopilly Shoppingtown, Indooroopilly, Brisbane West",-27.4976,152.974,Brisbane West,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,1481,Metro News On 1st (Level 1),"Indooroopilly Shopping Centre, Moggill Road, Indooroopilly, Queensland, Australia",-27.499652,152.972679,,1,Standard retailer,,,,,,,,,,Brisbane,
Archived,508,Metropolitan South Institute of TAFE - Alexandra Hills Campus,"Customer Service Centre, A block, Windemere Road, Alexandra Hills, Eastern",-27.5311,153.216,Eastern,1,Standard retailer,,go card,,,Buy,,,,,South East Queensland,
Archived,678,Metropolitan South Institute of TAFE - Browns Plains,"61 Grand Plaza Drive, Browns Plains, Brisbane South",-27.664773,153.04178,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Archived,507,Metropolitan South Institute of TAFE - Mt Gravatt Campus,"Customer Service Centre, F block, 1030 Cavendish Road, Mount Gravatt, Brisbane South",-27.5253,153.091,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Archived,40,Midas News and Casket,"363 Adelaide Street, Brisbane , Brisbane Central",-27.4649,153.03,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,561,Middle Park News,"Park Village Shopping Centre, 92 Horizon Drive, Middle Park, Brisbane West",-27.555213,152.923094,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,398,Midway News and Casket,"Shop 2, 544 Oxley Avenue, Redcliffe, Northern",-27.2173,153.112,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,119,Milton News Centre,"Shop 3, Milton Shopping Centre, Baroona Road, Milton, Brisbane West",-27.4685,153.003,Brisbane West,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,365,Milton station ,"Milton Road, Milton, Brisbane West",-27.4686,153.006,Brisbane West,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,272,Milton station,"Milton Road, Milton, Brisbane West",-27.4686,153.006,Brisbane West,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
Published,41,Mineral House News,"41 George Street, Brisbane , Brisbane Central",-27.473771,153.026526,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Published,120,Mitchelton station,"McConaghy Street, Mitchelton, Brisbane North",-27.4115,152.976,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,273,Mitchelton station,"McConaghy Street, Mitchelton, Brisbane North",-27.4115,152.976,Brisbane North,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
Published,532,Moffat Beach News,"6 Seaview Terrace, Moffat Beach, Sunshine Coast",-26.7899,153.142,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,274,Mooloolah station," Mooloolah Connection Road, Mooloolah Valley, Sunshine Coast",-26.7653,152.963,Sunshine Coast,2,Preloaded reseller,,,,,Top up,,,,,,
Published,664,Moorooka Foodstore and News,"419 Beaudesert Road, Moorooka, Brisbane South",-27.543033,153.020663,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,465,Moorooka News,"1131 Ipswich Rd, Moorooka, Brisbane South",-27.535,153.014,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,275,Moorooka station,"1151 Ipswich Road, Moorooka, Brisbane South",-27.5355,153.014,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Published,434,Moorooka station,"1151 Ipswich Road, Moorooka, Brisbane South",-27.5355,153.014,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,187,Moorvale News,"186 Beaudesert Road, Moorooka, Brisbane South",-27.5326,153.025,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,276,Morayfield station,"Visentin Road, Morayfield, Northern",-27.1098,152.952,Northern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,123,Morayfield station,"Visentin Road, Morayfield, Northern",-27.1098,152.952,Northern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1681,Morningside Central News,"Shop 11, 25 Junction Road, Morningside, Queensland, Australia",-27.466104,153.080204,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
Published,689,Morningside News and Casket,"595 Wynnum Road, Morningside, Brisbane East",-27.468872,153.071304,Brisbane,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
Published,277,Morningside station,"Waminda Street, Morningside, Brisbane East",-27.4705,153.07,Brisbane East,2,Preloaded reseller,,,,,Top up,,,,,,
Published,376,Morningside station,"Waminda Street, Morningside, Brisbane East",-27.4705,153.07,Brisbane East,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1666,Mountain View News,"967 Logan Road, Holland Park West, Queensland, Australia",-27.519645,153.061564,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
Archived,522,Mt Gravatt East Post Office,"Shop 3, 8 Carrara Street, Mount Gravatt East, Brisbane South",-27.5239,153.081,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,278,Murarrie station,"Murrarie Road, Murarrie, Brisbane East",-27.4648,153.105,Brisbane East,2,Preloaded reseller,,,,,Top up,,,,,,
Published,435,Murarrie station,"Murarrie Road, Murarrie, Brisbane East",-27.4648,153.105,Brisbane East,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,502,Nambour News and Casket,"Centenary Square, Currie St, Nambour, Sunshine Coast",-26.6278,152.959,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,279,Nambour station,"Civic Way, Nambour, Sunshine Coast",-26.6258,152.958,Sunshine Coast,2,Preloaded reseller,,,,,Top up,,,,,,
Published,125,Nambour station,"Civic Way, Nambour, Sunshine Coast",-26.6258,152.958,Sunshine Coast,5,Rail fare machine,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1661,Narangba Licensed Post Office,"36 Main Street, Narangba, Queensland, Australia",-27.202777,152.959402,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
Published,280,Narangba station,"448 Burpengary Road, Narangba, Northern",-27.2029,152.961,Northern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,436,Narangba station,"448 Burpengary Road, Narangba, Northern",-27.2029,152.961,Northern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,580,Narangba Valley News,"Shop 6, 212 Young Road, Narangba, Northern",-27.173203,152.936888,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,126,Nathan Post Office,"Kessels Road, Community Centre, Griffith University, Nathan, Brisbane South",-27.5529,153.054,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,1051,Neptune Resort,"32 Surf Parade, Broadbeach, Queensland, Australia",-28.033787,153.431294,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,281,Nerang station,"Warrener Street, Nerang, Gold Coast",-27.9943,153.35,Gold Coast,2,Preloaded reseller,,,,,Top up,,,,,,
Published,127,Nerang station,"Warrener Street, Nerang, Gold Coast",-27.9943,153.35,Gold Coast,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,836,Nerang Street tram station,"Corner Nerang Street and Cougal Street, Southport, Queensland, Australia",-27.971077,153.407677,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
Published,569,Newmarket Post Office,"Shop 123, 400 Newmarket Road, Newmarket, Brisbane North",-27.4371,153.007,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,282,Newmarket station,"Abuklea Street, Newmarket, Brisbane North",-27.4328,153.011,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,437,Newmarket station,"Abuklea Street, Newmarket, Brisbane North",-27.4328,153.011,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1451,News Bulletin,"6/75 Braun Street, Deagon, Queensland, Australia",-27.330283,153.057646,,1,Standard retailer,,,,,,,,,,Brisbane,
Archived,355,News Extra Central Plaza,"Shop 59, Logan Central Plaza, Wembley Rd, Logan Central, Southern",-27.6429,153.114,Southern,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,499,News Extra Gumdale,"Shop 4, 696 New Cleveland Road, Gumdale, Eastern",-27.4905,153.153,Eastern,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Archived,543,News on Kameruka,"corner Beaudesert Road and Kameruka Street, Calamvale, Brisbane South",-27.624,153.049,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,63,NewsExtra Capalaba,"Shop 77, Capalaba Central Shopping Centre, Moreton Bay Road, Capalaba, Eastern",-27.5231,153.194,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,682,NewsExtra Everton Park,"Shop 2/801 Stafford Road , Everton Park, Brisbane North",-27.406636,152.992052,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,468,NewsXpress Albany Creek,"Corner Old Northern Rd and Albany Forest Drive, Albany Creek, Brisbane North",-27.3581,152.969,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,356,NewsXpress Alexandra Hills,"Shop 9, Alexandra Hills Shopping Centre, Cnr Finucane Road and Cambridge Drive, Alexandra Hills, Eastern",-27.5246,153.221,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,531,NewsXpress Arana Hills,"Shop 13B, Kmart Plaza, corner Patricks Road and Dawsons Parade, Arana Hills, Brisbane North",-27.3973,152.961,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,61,NewsXpress Caboolture,"Matthew Terrace, corner James Street, Caboolture, Northern",-27.0833,152.953,Northern,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,,
Published,147,NewsXpress Chancellor Park ,"Shop 7, Chancellor Park, Marketplace University Way, Sippy Downs, Sunshine Coast",-26.7152,153.055,Sunshine Coast,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,1176,Newsxpress Coomera,"133 Finnegan Way, Coomera, Queensland, Australia",-27.84369,153.32816,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,585,NewsXpress Deception Bay,"Shop 16 Deception Bay SC, Bay Avenue, Deception Bay, Northern",-27.19383,153.029327,Northern,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,,
Published,607,NewsXpress Gatton,"6/6 Railway Street, Gatton, Western",-27.555952,152.277841,Western,1,Standard retailer,,go card,,,Buy,,,,,,
Published,357,NewsXpress Harbour Town,"Shop M2 Harbour Town Shopping Centre, Cnr Brisbane Road &amp; Oxley Drive, Biggera Waters, Gold Coast",-27.931705,153.387871,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
Published,572,NewsXpress Jimboomba,"Shop 10, Junction Shopping Centre, Cusack Lane, Jimboomba, Southern",-27.830644,153.026739,Southern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,670,NewsXpress Kawana,"Shop 353 Kawana Shopping World, Point Cartwright Drive, Kawana, Sunshine Coast",-26.70291,153.128403,Sunshine Coast,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,,
Published,608,NewsXpress Manly,"Shop 9 Mayfair on Manly SC, Cnr Manly and Hargreaves Rd, Manly West, Eastern",-27.475372,153.154778,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,656,NewsXpress Middle Park,"Shop 27-28 Park Village Shops, Middle Park, Brisbane West",-27.55529,152.923292,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
Published,50,NewsXpress Myer Centre Level E,"Queen Street Mall, Myer Centre (level E), Brisbane , Brisbane Central",-27.4709,153.024,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Archived,343,NewsXpress Nerang,"74 Nerang-Beaudesert Road, Nerang, Gold Coast",-27.9933,153.332,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,731,NewsXpress Noosa Heads,"Shop 18, 20 Hastings Street, Noosa Heads, Queensland, Australia",-26.386933,153.089098,Sunshine Coast,2,Preloaded reseller,,go card,,,Buy,,,,,,
Published,503,Newsxpress Noosaville,"Shop 2, 199 Gympie Terrace , Noosaville, Sunshine Coast",-26.3986,153.062,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,776,NewsXpress North Lakes,"Lakefield Drive, North Lakes, Queensland, Australia",-27.238184,153.015968,Northern,2,Preloaded reseller,,go card,,,Buy,,,,,,
Published,685,NewsXpress Redcliffe,"20 Anzac Avenue, Redcliffe, Northern",-27.230745,153.115212,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,652,NewsXpress Robina Town Centre,"Market Hall Robina Town Centre, Robina Town Centre Drive, Robina, Queensland, Australia",-28.077591,153.385406,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
Published,761,NewsXpress Southport Park,"Shop 20, Southport Park Shopping Centre, Ferry Road, Southport, Queensland, Australia",-27.985951,153.410518,Gold Coast,2,Preloaded reseller,,go card,,,Buy,,,,,,
Published,166,NewsXpress The Gap,"The Gap Village, 1000 Waterworks Road, The Gap (Brisbane City), Brisbane North",-27.445,152.952,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,619,NewsXpress The Pines,"Shop 29 The Pines Shopping Centre, Guineas Creek Road, Elanora, Gold Coast",-28.135343,153.469333,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,610,Newsxpress Toowong Village,"9 Sherwood Road, Toowong, Brisbane West",-27.48533,152.99154,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
Published,648,NewsXpress Westpoint,"Westpoint Plaza, Browns Plains Road, Browns Plains, Brisbane South",-27.660573,153.040452,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,1211,Newtons Newsagency,"49 Wharf Street, Tweed Heads, New South Wales, Australia",-28.171647,153.542848,,2,Preloaded reseller,,go card,,,Buy,,,,,Gold Coast,
Archived,504,Nextra Beenleigh Marketplace,"Shop 31, Beenleigh Marketplace, George Street, Beenleigh, Southern",-27.7162,153.201,Southern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1501,Nextra Booval,"Booval Fair, Brisbane Road, Booval, Queensland, Australia",-27.61511,152.789748,,1,Standard retailer,,,,,,,,,,Ipswich,
Published,469,Nextra Bribie Island News,"Bribie Island Shopping Centre, Bongaree, Queensland, Australia",-27.064302,153.157087,Northern,1,Standard retailer,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,1461,Nextra Browns Plains,"Grand Plaza Shopping Centre, Browns Plains Road, Browns Plains, Queensland, Australia",-27.662644,153.040967,,1,Standard retailer,,,,,,,,,,Brisbane,
Published,524,Nextra Burleigh Heads,"Stockland Burleigh Shopping Centre, West Burleigh Road, Burleigh Heads, Gold Coast",-28.096893,153.442285,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
Published,62,Nextra Cannon Hill,"K-Mart Plaza, Creek Road, Cannon Hill, Brisbane East",-27.4711,153.098,Brisbane East,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,641,Nextra Capalaba Park News,"Capalaba Park Shopping Centre, Redland Bay Rd, Capalaba, Eastern",-27.524102,153.191099,Eastern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,1441,Nextra Carindale City News,"Lower Level, Westfield Carindale, Creek Road, Carindale, Queensland, Australia",-27.502998,153.101627,,1,Standard retailer,,,,,,,,,,Brisbane,
Published,65,Nextra Carindale News,"Upper Level Westfield Carindale, Creek Road, Carindale, Brisbane East",-27.504137,153.10215,Brisbane East,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,66,Nextra Chermside,"Westfield Shopping Centre, Gympie Road, Chermside, Brisbane North",-27.3854,153.033,Brisbane North,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,7,Nextra Day and Night News,"1374 Gympie Road, Aspley, Brisbane North",-27.3626,153.017,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,1476,Nextra Express Chermside,"Westfield Chermside, Hamilton Road, Chermside, Queensland, Australia",-27.384486,153.032094,,1,Standard retailer,,,,,,,,,,Brisbane,
Published,551,Nextra Garden City Lower Level,"Westfield Garden City (lower level, opposite Coles), Logan Road, Mount Gravatt, Brisbane South",-27.5634,153.082,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
Published,695,Nextra Garden City Upper Level,"Westfield Garden City (Upper level, near food court), Logan Road, Mount Gravatt, Brisbane South",-27.5641,153.082,Brisbane South,1,Standard retailer,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,94,Nextra General Hospital News,"Ned Hanlon Building, Royal Brisbane Hospital, Herston, Brisbane North",-27.4475,153.029,Brisbane North,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Published,700,Nextra Hyperdome,"Shop 128 Logan Hyperdome, Cnr Pacific Highway and Bryants Road, Loganholme, Southern",-27.6603,153.174,Southern,1,Standard retailer,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,,
Published,527,Nextra Kenmore Village News,"Shop 50, Kenmore Village, Brookfield Road, Kenmore, Brisbane West",-27.5072,152.94,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
Published,337,Nextra Lutwyche,"Shop 24, 543 Lutwyche Rd, Lutwyche, Brisbane North",-27.422,153.034,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,654,Nextra Mt Ommaney,"Mt Ommaney Shopping Centre, 171 Dandenong Road, Mount Ommaney, Brisbane West",-27.54897,152.938354,Brisbane West,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,520,Nextra Orion Newsagency,"Shop 29, 1 Main Street Orion Springfield, Springfield, Brisbane West",-27.6776,152.902,Brisbane West,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,511,Nextra Peninsula Fair News,"Peninsula Fair Shopping Centre, Anzac Ave, Kippa-Ring, Northern",-27.2256,153.088,Northern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,1201,Nextra Riverlink News,"Riverlink Shopping Centre, North Ipswich, Queensland, Australia",-27.608385,152.759836,,2,Preloaded reseller,,go card,,,Buy,,,,,Ipswich,
Published,192,Nextra Toombul,"Sandgate Road, Toombul, Brisbane North",-27.4086,153.061,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,407,Nextra Wynnum Plaza,"Shop 20, Wynnum Plaza Shopping Centre, 2021 Wynnum Road, Wynnum West, Eastern",-27.4568,153.156,Eastern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Archived,497,Nibble Coffee and Convenience Store,"83 Hardgrave Road, West End (Brisbane City), Brisbane South",-27.4827,153.007,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,512,Night Owl ,"660 Brunswick Street, New Farm, Brisbane Central",-27.4632,153.042,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,1196,Night Owl Boondall,"1968 Sandgate Road, Boondall, Queensland, Australia",-27.363933,153.061561,,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
Archived,565,Night Owl Brunswick Street,"Shop 2B, Valley Mall, 312-318 Brunswick Street, Fortitude Valley, Brisbane Central",-27.458,153.035,Brisbane Central,1,Standard retailer,,go card,,,Buy,,,,,,
Published,579,Night Owl Highgate Hill,"Shop 2, 34 B Gladstone Road, Highgate Hill, Brisbane South",-27.4845,153.02,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1216,Night Owl Mermaid Beach,"2375 Gold Coast Highway, Mermaid Beach, Queensland, Australia",-28.049584,153.436301,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,1186,Night Owl North Lakes,"Shop 1, 3 College Street, North Lakes, Queensland, Australia",-27.232057,153.022332,,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
Archived,636,Night Owl Palm Beach,"1160 Gold Coast Highway, Palm Beach, Gold Coast",-28.119505,153.471363,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,1221,Night Owl Robina,"Easy T Shopping Centre, Scottsdale Drive & Christine Avenue, Robina, Queensland, Australia",-28.084951,153.391622,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Archived,1226,Night Owl Southport,"201 Ferry Road, Southport, Queensland, Australia",-27.989739,153.412273,Gold Coast,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,1191,Night Owl Stones Corner,"476 Logan Road, Greenslopes, Queensland, Australia",-27.503265,153.04764,,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
Published,1231,Night Owl Surfers South,"3031 Gold Coast Highway, Surfers Paradise, Queensland, Australia",-28.005486,153.429112,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,578,Night Owl West End,"Shop 1, 158 Boundary St, West End (Brisbane City), Brisbane South",-27.4814,153.012,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,549,Night Owl Wickham Street,"Chopstix Arcade, 210 Wickham Street, Fortitude Valley, Brisbane Central",-27.4574,153.033,Brisbane Central,1,Standard retailer,,go card,,,Buy,,,,,,
Published,545,Nobby Beach Newsagency,"Shop 1, 2239 Gold Coast Highway, Mermaid Beach, Gold Coast",-28.0587,153.438,Gold Coast,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,649,Noosa Junction Bus Interchange,"Sunshine Beach Rd and Lanyana Way, Noosa Heads, Sunshine Coast",-26.399192,153.093399,Sunshine Coast,4,Bus fare machine,,go card,,,Buy,Top up,,,,,
